word,happiness_rank,happiness_average,happiness_standard_deviation,twitter_rank,google_rank,nyt_rank,lyrics_rank,in_twitter,in_google,in_nyt,in_lyrics,n_corpora,valence_band
mic,5774,5.3,0.9313,4587.0,,,1086.0,True,False,False,True,2,neutral
mike,5775,5.3,1.4463,1570.0,,1181.0,1896.0,True,False,True,True,3,neutral
miles,5776,5.3,1.165,1571.0,808.0,972.0,796.0,True,True,True,True,4,neutral
miriam,5777,5.3,0.9949,,,4159.0,,False,False,True,False,1,neutral
mph,5778,5.3,1.2817,1850.0,,,,True,False,False,False,1,neutral
murphy,5779,5.3,0.8864,,,2807.0,,False,False,True,False,1,neutral
neck,5780,5.3,1.1824,2402.0,2285.0,1594.0,1070.0,True,True,True,True,4,neutral
nova,5781,5.3,1.6444,4747.0,,,,True,False,False,False,1,neutral
number,5782,5.3,0.9313,779.0,150.0,315.0,689.0,True,True,True,True,4,neutral
one's,5783,5.3,0.7354,,1683.0,,,False,True,False,False,1,neutral
patch,5784,5.3,1.0351,4644.0,,,,True,False,False,False,1,neutral
pay,5785,5.3,2.3234,627.0,769.0,460.0,499.0,True,True,True,True,4,neutral
peggy,5786,5.3,1.0546,,,4810.0,,False,False,True,False,1,neutral
placed,5787,5.3,1.5551,,726.0,1737.0,3960.0,False,True,True,True,3,neutral
pounds,5788,5.3,1.8211,3452.0,2588.0,2787.0,3129.0,True,True,True,True,4,neutral
president's,5789,5.3,1.5152,,,,,False,False,False,False,0,neutral
profile,5790,5.3,1.233,1622.0,4012.0,3870.0,,True,True,True,False,3,neutral
quiz,5791,5.3,1.488,2126.0,,,,True,False,False,False,1,neutral
rail,5792,5.3,1.1112,,,3354.0,,False,False,True,False,1,neutral
randy,5793,5.3,1.359,,,3762.0,,False,False,True,False,1,neutral
reviews,5794,5.3,1.2164,2209.0,,2362.0,,True,False,True,False,2,neutral
ritual,5795,5.3,1.7642,,3819.0,,,False,True,False,False,1,neutral
robert,5796,5.3,1.0546,1815.0,1085.0,216.0,,True,True,True,False,3,neutral
roberts,5797,5.3,0.8864,,,2961.0,,False,False,True,False,1,neutral
roger,5798,5.3,0.8391,,,2094.0,,False,False,True,False,1,neutral
samuel,5799,5.3,1.1473,,3147.0,1933.0,,False,True,True,False,2,neutral
scales,5800,5.3,1.2817,,4507.0,,,False,True,False,False,1,neutral
sec,5801,5.3,1.0351,3386.0,2615.0,3786.0,,True,True,True,False,3,neutral
seth,5802,5.3,1.1473,,,4037.0,,False,False,True,False,1,neutral
seymour,5803,5.3,1.0351,,,4774.0,,False,False,True,False,1,neutral
silly,5804,5.3,1.9821,907.0,,,1612.0,True,False,False,True,2,neutral
singular,5805,5.3,1.4463,,4493.0,,,False,True,False,False,1,neutral
somebody,5806,5.3,1.1294,1209.0,,2884.0,397.0,True,False,True,True,3,neutral
someone,5807,5.3,1.165,253.0,1420.0,936.0,233.0,True,True,True,True,4,neutral
spray,5808,5.3,1.4463,3456.0,,,3006.0,True,False,False,True,2,neutral
suit,5809,5.3,1.5811,2656.0,2839.0,1483.0,2071.0,True,True,True,True,4,neutral
system,5810,5.3,1.7291,893.0,143.0,329.0,1642.0,True,True,True,True,4,neutral
tactics,5811,5.3,1.5811,,,4512.0,,False,False,True,False,1,neutral
telling,5812,5.3,1.0546,1346.0,2622.0,2363.0,769.0,True,True,True,True,4,neutral
tend,5813,5.3,1.4178,4283.0,1991.0,3406.0,4640.0,True,True,True,True,4,neutral
third,5814,5.3,1.1473,1652.0,453.0,386.0,1887.0,True,True,True,True,4,neutral
transition,5815,5.3,1.359,,2417.0,3589.0,,False,True,True,False,2,neutral
trump,5816,5.3,1.7053,,,3492.0,,False,False,True,False,1,neutral
via,5817,5.3,1.1473,297.0,2627.0,,3717.0,True,True,False,True,3,neutral
vids,5818,5.3,1.4321,4619.0,,,,True,False,False,False,1,neutral
visitation,5819,5.3,1.8323,,,4305.0,,False,False,True,False,1,neutral
washing,5820,5.3,1.8323,3434.0,,,4793.0,True,False,False,True,2,neutral
ways,5821,5.3,1.165,1080.0,698.0,1106.0,636.0,True,True,True,True,4,neutral
weekly,5822,5.3,1.594,2541.0,4086.0,2265.0,,True,True,True,False,3,neutral
windy,5823,5.3,1.8434,3910.0,,,,True,False,False,False,1,neutral
year's,5824,5.3,1.165,,,,,False,False,False,False,0,neutral
you're,5825,5.3,1.0926,,,,,False,False,False,False,0,neutral
hitherto,5826,5.29,1.3677,,4353.0,,,False,True,False,False,1,neutral
incorporated,5827,5.29,1.2197,,4150.0,,,False,True,False,False,1,neutral
prescribed,5828,5.29,1.6237,,4423.0,,,False,True,False,False,1,neutral
assumption,5829,5.29,1.8028,,2493.0,,,False,True,False,False,1,neutral
cama,5830,5.29,1.3844,,,,4486.0,False,False,False,True,1,neutral
clergy,5831,5.29,1.8819,,4176.0,,,False,True,False,False,1,neutral
heel,5832,5.29,1.354,,,,3061.0,False,False,False,True,1,neutral
playas,5833,5.29,1.7795,,,,4766.0,False,False,False,True,1,neutral
rodeo,5834,5.29,1.5546,,,,4618.0,False,False,False,True,1,neutral
shakin,5835,5.29,1.6202,,,,3971.0,False,False,False,True,1,neutral
transferred,5836,5.29,1.3693,,3435.0,,,False,True,False,False,1,neutral
2-bath,5837,5.28,1.6293,,,,,False,False,False,False,0,neutral
alert,5838,5.28,1.8075,1585.0,,,,True,False,False,False,1,neutral
already,5839,5.28,1.2296,323.0,355.0,501.0,725.0,True,True,True,True,4,neutral
annual,5840,5.28,1.0506,2508.0,1374.0,1027.0,,True,True,True,False,3,neutral
assessment,5841,5.28,1.3708,,1877.0,4734.0,,False,True,True,False,2,neutral
beef,5842,5.28,2.1763,2880.0,,,1715.0,True,False,False,True,2,neutral
behalf,5843,5.28,1.0887,,3473.0,3033.0,,False,True,True,False,2,neutral
borough,5844,5.28,1.0698,,,3371.0,,False,False,True,False,1,neutral
code,5845,5.28,1.1256,1267.0,1451.0,3216.0,3146.0,True,True,True,True,4,neutral
comin,5846,5.28,1.2129,2413.0,,,1081.0,True,False,False,True,2,neutral
congregation,5847,5.28,1.7266,,,2810.0,,False,False,True,False,1,neutral
copies,5848,5.28,1.1787,,3712.0,968.0,,False,True,True,False,2,neutral
craig,5849,5.28,0.9044,4730.0,,2567.0,,True,False,True,False,2,neutral
cuore,5850,5.28,1.2129,,,,4756.0,False,False,False,True,1,neutral
dean,5851,5.28,1.2784,4863.0,,1416.0,,True,False,True,False,2,neutral
declared,5852,5.28,1.3407,,1727.0,2480.0,,False,True,True,False,2,neutral
defended,5853,5.28,1.7617,,,4953.0,,False,False,True,False,1,neutral
diplomat,5854,5.28,1.4852,,,4291.0,,False,False,True,False,1,neutral
dot,5855,5.28,1.1787,,,,1895.0,False,False,False,True,1,neutral
empire,5856,5.28,1.8299,3806.0,1556.0,3313.0,4387.0,True,True,True,True,4,neutral
estar,5857,5.28,1.3254,,,,2646.0,False,False,False,True,1,neutral
esther,5858,5.28,1.2296,,,4646.0,,False,False,True,False,1,neutral
etsy,5859,5.28,1.4148,3832.0,,,,True,False,False,False,1,neutral
eventually,5860,5.28,1.5654,3991.0,1928.0,1669.0,3684.0,True,True,True,True,4,neutral
extract,5861,5.28,1.4574,,4832.0,,,False,True,False,False,1,neutral
feelin,5862,5.28,1.4434,2142.0,,,1294.0,True,False,False,True,2,neutral
follower,5863,5.28,1.1787,2179.0,,,,True,False,False,False,1,neutral
form,5864,5.28,1.1073,1720.0,171.0,1046.0,1779.0,True,True,True,True,4,neutral
gates,5865,5.28,1.1436,,4366.0,3063.0,1976.0,False,True,True,True,3,neutral
handling,5866,5.28,1.0887,,3758.0,3731.0,,False,True,True,False,2,neutral
hannah,5867,5.28,1.4291,3581.0,,,,True,False,False,False,1,neutral
happen,5868,5.28,1.0506,768.0,2229.0,1475.0,849.0,True,True,True,True,4,neutral
harriet,5869,5.28,1.3856,,,4703.0,,False,False,True,False,1,neutral
harvey,5870,5.28,1.4434,,,3072.0,,False,False,True,False,1,neutral
held,5871,5.28,1.2784,2488.0,424.0,227.0,829.0,True,True,True,True,4,neutral
holla,5872,5.28,1.7847,2720.0,,,1502.0,True,False,False,True,2,neutral
inches,5873,5.28,1.1959,2790.0,2333.0,3141.0,4915.0,True,True,True,True,4,neutral
institute,5874,5.28,1.4148,,1596.0,642.0,,False,True,True,False,2,neutral
interviewed,5875,5.28,1.4003,,,4484.0,,False,False,True,False,1,neutral
jacobs,5876,5.28,0.9044,,,3766.0,,False,False,True,False,1,neutral
james,5877,5.28,1.0698,1373.0,783.0,300.0,2705.0,True,True,True,True,4,neutral
l,5878,5.28,1.1436,1315.0,351.0,410.0,1749.0,True,True,True,True,4,neutral
length,5879,5.28,0.8816,,706.0,4106.0,,False,True,True,False,2,neutral
mag,5880,5.28,1.0309,3485.0,,,4106.0,True,False,False,True,2,neutral
martha,5881,5.28,1.1959,,,2796.0,,False,False,True,False,1,neutral
meanwhile,5882,5.28,0.8816,,3376.0,2170.0,4825.0,False,True,True,True,3,neutral
minutes,5883,5.28,0.9044,566.0,1108.0,604.0,1864.0,True,True,True,True,4,neutral
mode,5884,5.28,1.1787,2418.0,1697.0,,,True,True,False,False,2,neutral
morton,5885,5.28,0.9485,,,4429.0,,False,False,True,False,1,neutral
nonprofit,5886,5.28,1.9382,,,2994.0,,False,False,True,False,1,neutral
ora,5887,5.28,0.8581,,,,4910.0,False,False,False,True,1,neutral
packed,5888,5.28,1.1613,2755.0,,,2235.0,True,False,False,True,2,neutral
packing,5889,5.28,1.5258,2489.0,,,,True,False,False,False,1,neutral
pandora,5890,5.28,1.5784,4411.0,,,,True,False,False,False,1,neutral
parameter,5891,5.28,1.2129,,4463.0,,,False,True,False,False,1,neutral
posse,5892,5.28,1.2784,,,,4329.0,False,False,False,True,1,neutral
preacher,5893,5.28,2.1193,,,,2852.0,False,False,False,True,1,neutral
representatives,5894,5.28,1.6665,,2405.0,2390.0,,False,True,True,False,2,neutral
rewind,5895,5.28,1.0887,,,,3246.0,False,False,False,True,1,neutral
says,5896,5.28,1.1959,351.0,508.0,336.0,501.0,True,True,True,True,4,neutral
scheduled,5897,5.28,1.1959,4957.0,,840.0,,True,False,True,False,2,neutral
secrets,5898,5.28,1.8187,2558.0,,,1478.0,True,False,False,True,2,neutral
section,5899,5.28,0.834,3079.0,428.0,731.0,,True,True,True,False,3,neutral
serum,5900,5.28,1.3263,,3525.0,,,False,True,False,False,1,neutral
sheila,5901,5.28,0.9697,,,4777.0,,False,False,True,False,1,neutral
someday,5902,5.28,1.4434,3649.0,,,722.0,True,False,False,True,2,neutral
sometimes,5903,5.28,0.9485,569.0,442.0,1004.0,329.0,True,True,True,True,4,neutral
somewhere,5904,5.28,0.8581,1499.0,3626.0,4130.0,592.0,True,True,True,True,4,neutral
sort,5905,5.28,0.834,1554.0,1024.0,1735.0,2905.0,True,True,True,True,4,neutral
stands,5906,5.28,0.8816,4126.0,2177.0,2836.0,1625.0,True,True,True,True,4,neutral
state,5907,5.28,0.9697,634.0,118.0,94.0,914.0,True,True,True,True,4,neutral
stats,5908,5.28,1.1787,4542.0,,,,True,False,False,False,1,neutral
stays,5909,5.28,1.3099,4090.0,,,2371.0,True,False,False,True,2,neutral
temporal,5910,5.28,1.3099,,3683.0,,,False,True,False,False,1,neutral
that's,5911,5.28,0.8581,,1090.0,,,False,True,False,False,1,neutral
theodore,5912,5.28,1.0698,,,3986.0,,False,False,True,False,1,neutral
theology,5913,5.28,1.7266,,3225.0,,,False,True,False,False,1,neutral
tracks,5914,5.28,1.1073,2826.0,,4465.0,1754.0,True,False,True,True,3,neutral
tyler,5915,5.28,1.0506,4784.0,,,,True,False,False,False,1,neutral
unions,5916,5.28,1.6542,,3279.0,2792.0,,False,True,True,False,2,neutral
version,5917,5.28,0.834,1015.0,1905.0,1383.0,3678.0,True,True,True,True,4,neutral
wandering,5918,5.28,1.7296,,,,3480.0,False,False,False,True,1,neutral
years,5919,5.28,1.4714,333.0,115.0,58.0,364.0,True,True,True,True,4,neutral
york's,5920,5.28,0.7835,,,,,False,False,False,False,0,neutral
specified,5921,5.28,1.2972,,2920.0,,,False,True,False,False,1,neutral
leben,5922,5.27,1.2158,,,,2493.0,False,False,False,True,1,neutral
anyhow,5923,5.27,1.2379,,,,4475.0,False,False,False,True,1,neutral
bumpin,5924,5.27,1.7651,,,,4841.0,False,False,False,True,1,neutral
governed,5925,5.27,1.7414,,4836.0,,,False,True,False,False,1,neutral
holdin,5926,5.27,1.5245,,,,2775.0,False,False,False,True,1,neutral
implies,5927,5.27,1.1138,,3382.0,,,False,True,False,False,1,neutral
moet,5928,5.27,1.4401,,,,2432.0,False,False,False,True,1,neutral
quieres,5929,5.27,1.2874,,,,2515.0,False,False,False,True,1,neutral
revised,5930,5.27,1.3961,,4218.0,,,False,True,False,False,1,neutral
semi,5931,5.27,1.335,,4482.0,,,False,True,False,False,1,neutral
africa,5932,5.26,2.0782,2840.0,1284.0,1577.0,4353.0,True,True,True,True,4,neutral
agency,5933,5.26,0.9216,3859.0,1953.0,451.0,,True,True,True,False,3,neutral
asking,5934,5.26,0.9858,1323.0,2775.0,2098.0,1263.0,True,True,True,True,4,neutral
based,5935,5.26,0.7508,1521.0,389.0,498.0,,True,True,True,False,3,neutral
berlin,5936,5.26,1.5884,4455.0,2675.0,3024.0,,True,True,True,False,3,neutral
bid,5937,5.26,1.192,2786.0,,1938.0,4375.0,True,False,True,True,3,neutral
boyz,5938,5.26,1.9568,,,,4348.0,False,False,False,True,1,neutral
carrier,5939,5.26,1.3524,,4788.0,4986.0,,False,True,True,False,2,neutral
carrying,5940,5.26,1.2747,4977.0,1988.0,2486.0,4208.0,True,True,True,True,4,neutral
clinton's,5941,5.26,1.5493,,,,,False,False,False,False,0,neutral
commander,5942,5.26,1.5093,,3051.0,3019.0,,False,True,True,False,2,neutral
companies,5943,5.26,1.0264,2292.0,1293.0,314.0,,True,True,True,False,3,neutral
conan,5944,5.26,1.7935,4142.0,,,,True,False,False,False,1,neutral
conference,5945,5.26,1.1572,1566.0,1312.0,782.0,,True,True,True,False,3,neutral
converted,5946,5.26,0.9649,,3749.0,4341.0,,False,True,True,False,2,neutral
counsel,5947,5.26,1.0063,,4104.0,1562.0,,False,True,True,False,2,neutral
cynthia,5948,5.26,1.4542,,,3938.0,,False,False,True,False,1,neutral
dale,5949,5.26,1.192,,,4532.0,2367.0,False,False,True,True,2,neutral
department,5950,5.26,1.1031,3403.0,693.0,220.0,,True,True,True,False,3,neutral
desk,5951,5.26,0.9858,1914.0,4267.0,4668.0,,True,True,True,False,3,neutral
detected,5952,5.26,1.3524,,4630.0,,,False,True,False,False,1,neutral
dias,5953,5.26,1.0461,2734.0,,,,True,False,False,False,1,neutral
digging,5954,5.26,1.0654,4969.0,,,3339.0,True,False,False,True,2,neutral
directions,5955,5.26,1.2747,,2572.0,4675.0,,False,True,True,False,2,neutral
doris,5956,5.26,1.1214,,,4463.0,,False,False,True,False,1,neutral
dormir,5957,5.26,1.2423,4649.0,,,,True,False,False,False,1,neutral
dramatic,5958,5.26,1.9146,,2848.0,3067.0,,False,True,True,False,2,neutral
drove,5959,5.26,1.1214,3305.0,3663.0,3875.0,1813.0,True,True,True,True,4,neutral
edward,5960,5.26,1.2423,2844.0,1910.0,876.0,,True,True,True,False,3,neutral
elliott,5961,5.26,0.9435,,,4274.0,,False,False,True,False,1,neutral
facility,5962,5.26,1.5884,,4734.0,4152.0,,False,True,True,False,2,neutral
facing,5963,5.26,1.1031,4882.0,3726.0,2633.0,3626.0,True,True,True,True,4,neutral
fare,5964,5.26,1.688,,,2729.0,3373.0,False,False,True,True,2,neutral
floyd,5965,5.26,1.2906,,,,,False,False,False,False,0,neutral
foto,5966,5.26,1.4682,4475.0,,,,True,False,False,False,1,neutral
frog,5967,5.26,1.8049,3504.0,,,,True,False,False,False,1,neutral
george,5968,5.26,1.0654,1766.0,830.0,407.0,3372.0,True,True,True,True,4,neutral
glenn,5969,5.26,1.1031,,,3248.0,,False,False,True,False,1,neutral
goes,5970,5.26,1.1214,515.0,1278.0,1147.0,316.0,True,True,True,True,4,neutral
ground,5971,5.26,1.2906,1590.0,551.0,1178.0,422.0,True,True,True,True,4,neutral
guidelines,5972,5.26,1.5493,,4797.0,4054.0,,False,True,True,False,2,neutral
hispanic,5973,5.26,1.482,,,3268.0,,False,False,True,False,1,neutral
hmmmm,5974,5.26,1.1214,3749.0,,,,True,False,False,False,1,neutral
houston,5975,5.26,1.3063,2131.0,,1302.0,4444.0,True,False,True,True,3,neutral
jake,5976,5.26,1.482,4408.0,,,,True,False,False,False,1,neutral
jim,5977,5.26,1.209,2333.0,4678.0,1110.0,2817.0,True,True,True,True,4,neutral
justin,5978,5.26,1.4542,611.0,,4973.0,,True,False,True,False,2,neutral
kay,5979,5.26,1.1031,4839.0,,,,True,False,False,False,1,neutral
lines,5980,5.26,1.0063,2252.0,636.0,1212.0,966.0,True,True,True,True,4,neutral
mainly,5981,5.26,1.2257,,1930.0,3504.0,,False,True,True,False,2,neutral
marcus,5982,5.26,0.9858,,,4432.0,,False,False,True,False,1,neutral
marshall,5983,5.26,0.9435,,4992.0,2664.0,,False,True,True,False,2,neutral
martin,5984,5.26,0.9435,2171.0,2524.0,820.0,4724.0,True,True,True,True,4,neutral
matt,5985,5.26,1.3219,2058.0,,3384.0,,True,False,True,False,2,neutral
mayor,5986,5.26,1.3063,3746.0,4522.0,607.0,,True,True,True,False,3,neutral
mr,5987,5.26,1.1395,869.0,204.0,18.0,657.0,True,True,True,True,4,neutral
mundo,5988,5.26,0.9216,3492.0,,,1784.0,True,False,False,True,2,neutral
nc,5989,5.26,1.3822,3071.0,,2298.0,,True,False,True,False,2,neutral
nearly,5990,5.26,1.2423,1587.0,796.0,803.0,2407.0,True,True,True,True,4,neutral
nina,5991,5.26,1.3063,,,4470.0,,False,False,True,False,1,neutral
papers,5992,5.26,1.3063,3413.0,1292.0,3246.0,3165.0,True,True,True,True,4,neutral
perry,5993,5.26,1.0264,3962.0,,3639.0,,True,False,True,False,2,neutral
philip,5994,5.26,1.0461,,3198.0,1438.0,,False,True,True,False,2,neutral
piece,5995,5.26,1.0654,1181.0,1340.0,1530.0,832.0,True,True,True,True,4,neutral
plot,5996,5.26,1.3822,4500.0,3203.0,3733.0,3551.0,True,True,True,True,4,neutral
pouring,5997,5.26,1.5754,4931.0,,,2452.0,True,False,False,True,2,neutral
preliminary,5998,5.26,1.1031,,3697.0,4568.0,,False,True,True,False,2,neutral
print,5999,5.26,1.209,2201.0,3129.0,3527.0,,True,True,True,False,3,neutral
prudential,6000,5.26,1.3969,,,4966.0,,False,False,True,False,1,neutral
qual,6001,5.26,1.4115,4812.0,,,,True,False,False,False,1,neutral
reasons,6002,5.26,1.0063,2173.0,1074.0,2104.0,1374.0,True,True,True,True,4,neutral
reed,6003,5.26,1.2586,,,3446.0,,False,False,True,False,1,neutral
register,6004,5.26,1.0844,3086.0,3684.0,,,True,True,False,False,2,neutral
richard,6005,5.26,0.9649,3224.0,1516.0,334.0,4571.0,True,True,True,True,4,neutral
robinson,6006,5.26,0.7775,,,2528.0,,False,False,True,False,1,neutral
roslyn,6007,5.26,0.9649,,,4323.0,,False,False,True,False,1,neutral
semester,6008,5.26,1.7001,3158.0,,,,True,False,False,False,1,neutral
sergeant,6009,5.26,1.2747,,,3506.0,,False,False,True,False,1,neutral
shift,6010,5.26,1.0461,2780.0,2443.0,2955.0,3683.0,True,True,True,True,4,neutral
shirley,6011,5.26,1.0844,,,3330.0,,False,False,True,False,1,neutral
siempre,6012,5.26,1.482,,,,1299.0,False,False,False,True,1,neutral
sir,6013,5.26,1.1214,1702.0,558.0,3841.0,2094.0,True,True,True,True,4,neutral
spot,6014,5.26,1.4682,1363.0,2220.0,2442.0,951.0,True,True,True,True,4,neutral
stated,6015,5.26,0.7775,,1318.0,4963.0,,False,True,True,False,2,neutral
statement,6016,5.26,0.9649,3471.0,989.0,854.0,,True,True,True,False,3,neutral
tool,6017,5.26,1.5361,1055.0,2950.0,4894.0,4206.0,True,True,True,True,4,neutral
uniform,6018,5.26,1.6264,,2600.0,,,False,True,False,False,1,neutral
units,6019,5.26,1.0264,,1344.0,1843.0,,False,True,True,False,2,neutral
walls,6020,5.26,1.0264,4052.0,1545.0,3055.0,754.0,True,True,True,True,4,neutral
week's,6021,5.26,1.3822,,,,,False,False,False,False,0,neutral
lend,6022,5.26,1.775,,,,3184.0,False,False,False,True,1,neutral
hangin,6023,5.25,1.7564,,,,3458.0,False,False,False,True,1,neutral
borne,6024,5.24,1.3774,,4191.0,,,False,True,False,False,1,neutral
differentiation,6025,5.24,1.1093,,4868.0,,,False,True,False,False,1,neutral
intermediate,6026,5.24,1.2671,,3642.0,,,False,True,False,False,1,neutral
motives,6027,5.24,1.451,,4126.0,,,False,True,False,False,1,neutral
#followfriday,6028,5.24,1.3486,,,,,False,False,False,False,0,neutral
a,6029,5.24,0.9161,4.0,6.0,4.0,6.0,True,True,True,True,4,neutral
abc,6030,5.24,1.0012,2586.0,,3000.0,,True,False,True,False,2,neutral
asks,6031,5.24,0.8704,3223.0,4561.0,4527.0,4358.0,True,True,True,True,4,neutral
beijing,6032,5.24,1.685,,,3708.0,,False,False,True,False,1,neutral
bet,6033,5.24,1.3933,884.0,,4551.0,803.0,True,False,True,True,3,neutral
boeing,6034,5.24,1.3637,,,4692.0,,False,False,True,False,1,neutral
chart,6035,5.24,1.3334,,4146.0,1855.0,,False,True,True,False,2,neutral
depend,6036,5.24,1.3933,,2451.0,4883.0,3489.0,False,True,True,True,3,neutral
diplomats,6037,5.24,1.8578,,,3414.0,,False,False,True,False,1,neutral
doin,6038,5.24,1.3786,1216.0,,,1172.0,True,False,False,True,2,neutral
donna,6039,5.24,1.3486,,,3651.0,3512.0,False,False,True,True,2,neutral
douglas,6040,5.24,1.1877,,4638.0,1726.0,,False,True,True,False,2,neutral
drivers,6041,5.24,1.1528,3374.0,,3490.0,,True,False,True,False,2,neutral
edited,6042,5.24,1.135,,2722.0,2263.0,,False,True,True,False,2,neutral
elaine,6043,5.24,1.2867,,,3293.0,,False,False,True,False,1,neutral
ellis,6044,5.24,0.9381,,,4517.0,,False,False,True,False,1,neutral
encounter,6045,5.24,1.7792,,4303.0,,,False,True,False,False,1,neutral
evans,6046,5.24,1.0984,,,3700.0,,False,False,True,False,1,neutral
faced,6047,5.24,1.2382,,2910.0,2891.0,3880.0,False,True,True,True,3,neutral
fifth,6048,5.24,1.2216,,2251.0,1043.0,3297.0,False,True,True,True,3,neutral
fin,6049,5.24,0.9596,4665.0,,,2665.0,True,False,False,True,2,neutral
five,6050,5.24,0.6869,1177.0,331.0,270.0,732.0,True,True,True,True,4,neutral
franklin,6051,5.24,1.0606,,4607.0,2349.0,,False,True,True,False,2,neutral
garage,6052,5.24,1.2048,3258.0,,2924.0,,True,False,True,False,2,neutral
generally,6053,5.24,1.135,,536.0,2012.0,,False,True,True,False,2,neutral
goin,6054,5.24,1.3334,646.0,,,911.0,True,False,False,True,2,neutral
harry,6055,5.24,1.2545,2313.0,3856.0,1692.0,,True,True,True,False,3,neutral
industries,6056,5.24,1.0984,,2207.0,2082.0,,False,True,True,False,2,neutral
insurance,6057,5.24,1.9646,1462.0,1957.0,780.0,,True,True,True,False,3,neutral
iowa,6058,5.24,1.3786,4659.0,,2736.0,,True,False,True,False,2,neutral
irving,6059,5.24,1.3334,,,2503.0,,False,False,True,False,1,neutral
jajaja,6060,5.24,1.2048,3623.0,,,,True,False,False,False,1,neutral
kirk,6061,5.24,1.4507,,,4294.0,,False,False,True,False,1,neutral
lieutenant,6062,5.24,1.1877,,3297.0,3266.0,,False,True,True,False,2,neutral
